sentence,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,subjectivity
"Como a pizza já estava fria, e eu cansado, sugeri fazer transferência online.",0.01675,0.268,0.0133125,0.213,0.0019375,0.031,0.009375,0.15,0.0,0.0,0.0
"Assim, o fiz.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"No entanto, era sexta-feira, após as 22h.",0.0871,0.871,0.1679999999999999,1.68,0.1361,1.3610000000000002,0.1304,1.304,0.0,0.0,0.0
O sujeito que entregou a pizza me ligou as 22:40 reclamando que o dinheiro não cairia no mesmo dia!,0.05845,1.169,0.04665,0.933,0.03845,0.769,0.0452,0.904,0.0079499999999999,0.1589999999999999,0.0
Claro que não!!!!!!!,0.0779,0.779,0.0732,0.732,0.0945,0.945,0.0819,0.819,0.0,0.0,0.0
Somente no próximo dia útil!!!!,0.1647777777777778,1.483,0.0772222222222222,0.695,0.1584444444444444,1.4260000000000002,0.1703333333333333,1.533,0.1105555555555555,0.995,0.0
Como podem ser tão despreparados e limitados?,0.0,0.0,0.012625,0.101,0.0,0.0,0.00425,0.034,0.0,0.0,0.0
Nota zero!,0.3256666666666666,0.977,0.0,0.0,0.1866666666666666,0.56,0.2496666666666666,0.749,0.237,0.711,0.0
R$ 74 por uma pizza que não vale R$ 40?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Não, nunca mais!!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Realizem treinamento com seus funcionários!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Melhor opção no shopping para comidas e bebidas, ambiente muito bacana, bom atendimento e boa comida.",0.1973157894736842,3.749,0.1602105263157894,3.044,0.1221052631578947,2.32,0.1653684210526315,3.142,0.0386315789473684,0.7340000000000001,1.0
Boa variedade de bebidas.,0.4166,2.083,0.5058,2.529,0.461,2.305,0.4612,2.306,0.0,0.0,1.0
O bar oferece muitas opções de refeições e petiscos.,0.0517,0.517,0.0973,0.973,0.0839999999999999,0.84,0.0777,0.777,0.0,0.0,0.0
Os preços são razoáveis e as porções são muito bem servidas.,0.1706666666666666,2.048,0.1143333333333333,1.372,0.15975,1.917,0.1629166666666666,1.955,0.0478333333333333,0.5740000000000001,1.0
Qualquer prato para duas pessoas é suficiente para alimentar três ou até quatro pessoas.,0.0817333333333333,1.226,0.0936666666666666,1.405,0.0764666666666666,1.147,0.0824666666666666,1.237,0.0133333333333333,0.2,0.0
"Não deixe de experimentar o torresmo, o pastel de camarão e o arroz de brócolis.",0.1814705882352941,3.085,0.2019411764705882,3.433,0.2120588235294117,3.605,0.2001764705882353,3.403,0.0547058823529411,0.93,0.0
"O Otto é um restaurante de referência na Tijuca se eu não me engano está fazendo 20 anos porém ele tem o preço acima do normal para a região, o preço não conduz com os pratos, mas tirando isso é excelente.",0.1409772727272727,6.202999999999999,0.0878863636363636,3.867,0.1104318181818181,4.858999999999999,0.1169318181818181,5.145,0.0119545454545454,0.526,1.0
Super recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Frequento o restaurante desde que foi inaugurado e sempre foi impecável na qualidade dos pratos, decoração e atendimento.",0.1254,2.508,0.096,1.92,0.0819,1.638,0.11285,2.257,0.03515,0.703,1.0
"A decoração muito especial, que dá a impressão de estar entrando numa Villa Italiana é sempre impecável com suas maravilhosas hortências sempre impecáveis!",0.15224,3.806,0.105,2.625,0.0957199999999999,2.393,0.13444,3.3610000000000007,0.05024,1.256,1.0
"A qualidade dos produtos usados p/a execução dos pratos faz toda a diferença,sem contar o imperdível couvert com os pães de fabricação artezanal.",0.1336428571428571,3.742,0.0761785714285714,2.133,0.1591071428571428,4.455,0.1291785714285714,3.617,0.0231428571428571,0.6479999999999999,1.0
"Um ambiente de muito requinte, agradável, super culinária italiana que amo.. fui com um primo sempre vejo pois moro bem ao lado, achei tudo maravilhoso especial, sou apaixonada por restaurantes!",0.1906944444444444,6.865,0.1676944444444444,6.037,0.165,5.94,0.1787222222222222,6.434,0.0178888888888888,0.644,1.0
"Toda vez que vou ao Rio, bato o ponto no Bar Luiz.",0.0578571428571428,0.81,0.0,0.0,0.072,1.008,0.0442857142857142,0.62,0.0071428571428571,0.0999999999999999,0.0
Comida alemã excelente.,0.2322499999999999,0.929,0.03825,0.153,0.2025,0.81,0.14825,0.593,0.01425,0.057,1.0
"Ótimo lugar para comer, ambiente bem agradável, atendimento bom, comida muito boa, preço razoável... Recomendo e ao lado tem uma ótima padaria",0.1716296296296296,4.634,0.1435925925925925,3.877,0.1293703703703703,3.4930000000000003,0.153037037037037,4.131999999999999,0.0279629629629629,0.7550000000000001,1.0
Excelente Hamburger.,0.2353333333333333,0.706,0.0,0.0,0.2603333333333333,0.781,0.1653333333333333,0.496,0.0,0.0,1.0
O buffet de saladas é bem variado.,0.158375,1.267,0.24925,1.994,0.236,1.888,0.2145,1.7160000000000002,0.0,0.0,1.0
O sundae farofino é imperdível.,0.0116666666666666,0.07,0.0038333333333333,0.023,0.0,0.0,0.0051666666666666,0.031,0.0,0.0,1.0
"É um restaurante de rede, mas a comida é muito boa.",0.1741538461538461,2.264,0.0898461538461538,1.168,0.1944615384615384,2.528,0.1647692307692307,2.142,0.0556153846153846,0.7230000000000001,1.0
Bar com excelentes preços no Setor Oeste.,0.019,0.152,0.02975,0.238,0.0,0.0,0.015375,0.123,0.002625,0.021,1.0
"Cerveja gelada, petiscos de bom preço.",0.184125,1.473,0.235625,1.885,0.22175,1.774,0.25275,2.022,0.116625,0.933,1.0
Local elegante e reservado.,0.0366,0.183,0.038,0.19,0.21,1.05,0.0874,0.437,0.0224,0.112,1.0
Bom atendimento e outros.,0.21,1.05,0.2402,1.201,0.1426,0.713,0.1922,0.961,0.0158,0.079,1.0
Recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Um restaurante muito bom, com boa comida, espaço, atendimento bom, bem localizado vale a pena ir, uma das boas opções de restaurante da região.",0.1987666666666666,5.963,0.1628333333333333,4.885000000000001,0.1881666666666666,5.645,0.1983666666666667,5.9510000000000005,0.0517666666666666,1.5530000000000002,1.0
O Latife nada mais é do que um fast food de comida árabe.,0.1737142857142857,2.432,0.0804285714285714,1.126,0.1764285714285714,2.47,0.1641428571428571,2.298,0.0741428571428571,1.038,0.0
"Ainda sim, vale a pena experimentar os pratos lá servidos.",0.21025,2.523,0.0861666666666666,1.034,0.079,0.948,0.1445,1.7340000000000002,0.0735,0.8819999999999999,0.0
"A kafta, as esfihas e os kibes são muitos gostosos.",0.01575,0.189,0.0064166666666666,0.077,0.0169166666666666,0.203,0.013,0.156,0.0,0.0,1.0
"Há um bufê de saladas, sempre fresquinhas.",0.1362222222222222,1.226,0.1081111111111111,0.973,0.2033333333333333,1.83,0.1492222222222222,1.343,0.0,0.0,0.0
O preço é bem em conta.,0.1154285714285714,0.808,0.1634285714285714,1.144,0.1314285714285714,0.92,0.1367142857142857,0.957,0.0,0.0,1.0
Vale a visita.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza rapida e em fatia.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tem várias filiais na cidade do RJ.,0.1115,0.892,0.08125,0.65,0.08775,0.702,0.0935,0.748,0.0,0.0,0.0
Em ipanema na farme de amoedo tem outra.,0.145,1.3050000000000002,0.1803333333333333,1.623,0.1713333333333333,1.5419999999999998,0.1655555555555555,1.49,0.0,0.0,0.0
"Restaurante maravilhoso, cardápio variado, com uma comida incrivelmente deliciosa.",0.1310833333333333,1.573,0.06775,0.8130000000000001,0.0940833333333333,1.129,0.0944999999999999,1.134,0.00475,0.057,1.0
"O preço é um pouco salgado, mas vale a pena pela qualidade que eles oferecem.",0.1488235294117647,2.53,0.1221764705882352,2.077,0.1134117647058823,1.928,0.1261176470588235,2.144,0.0,0.0,1.0
Você não vai se arrepender.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tem uma localização ótima.,0.1576,0.788,0.13,0.65,0.1404,0.702,0.1426,0.713,0.0,0.0,1.0
"É um kilão de qualidade, local climatizado, bem limpo, uma excelente variedades de pratos quevão do churrasco a caldeiradas e maniçoba (comida típica paraense) variedade de sobremesas, é muito frequentado pela classe média da cidade, então as vezes fica difícil ter boas mesas.",0.1609411764705882,8.208,0.1365490196078431,6.964,0.1448235294117646,7.385999999999999,0.1475882352941176,7.527,0.0201960784313725,1.03,1.0
eu recomendo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Excelente comida italiana com um atendimento excelente... Os proprietários preparam e servem as refeições com muita simpatia e cordialidade.,0.1724761904761904,3.622,0.0867142857142857,1.821,0.1786666666666666,3.752,0.1357142857142857,2.85,0.028047619047619,0.5890000000000001,1.0
Vale a pena conferir,0.414,1.656,0.404,1.616,0.0,0.0,0.2725,1.09,0.0,0.0,0.0
"""Pratos e sobremesas tipicamente italianas feitas pelo chef Renato Ialenti, que mistura sabores, ingredientes e sofisticação às receitas sem perder a autenticidade da cozinha contadina""",0.0703103448275861,2.039,0.0606206896551724,1.758,0.0880344827586206,2.553,0.0757931034482758,2.198,0.0539310344827586,1.564,0.0
"Local super agradável, funcionários atenciosos com atendimento de primeira qualidade.",0.2639166666666666,3.167,0.3076666666666667,3.692,0.24775,2.973,0.27,3.24,0.0093333333333333,0.112,1.0
Cardápio variado com destaque para as carnes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Vale muito ir conhecer, porém vá com bolso preparado.",0.2568181818181818,2.825,0.1639090909090909,1.803,0.2109090909090909,2.3200000000000003,0.2232727272727272,2.456,0.0624545454545454,0.687,0.0
Uma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A comida é deliciosa.,0.2415999999999999,1.208,0.0306,0.153,0.2009999999999999,1.005,0.1502,0.751,0.0114,0.057,1.0
tem sashimi de polvo que não tinha visto em Rio Branco!,0.2675833333333333,3.2110000000000003,0.15,1.8,0.2523333333333333,3.028,0.2640833333333333,3.169,0.1392499999999999,1.6709999999999998,0.0
O local só é pequeno.,0.1486666666666666,0.8919999999999999,0.0316666666666666,0.19,0.1855,1.113,0.1156666666666666,0.694,0.0186666666666666,0.112,1.0
"Comida simples e barata, para quem esta de passagem pelo centro de João Pessoa, eu recomendo.",0.1453684210526316,2.762,0.1524736842105263,2.897,0.1213157894736842,2.305,0.1502631578947368,2.855,0.068,1.292,1.0
"O local é organizado e limpo, tudo simples.",0.0701,0.7010000000000001,0.1022,1.022,0.0732,0.732,0.0669999999999999,0.6699999999999999,0.0444,0.444,1.0
"Preço bom, com comida de altíssima qualidade, com espaço agradável e bem localizado.",0.2345,3.752,0.240375,3.846,0.2445625,3.913,0.2568749999999999,4.109999999999999,0.061875,0.99,1.0
Atendimento de qualidade!!!,0.3663333333333334,2.1980000000000004,0.4793333333333333,2.876,0.3901666666666667,2.341,0.4120000000000001,2.4720000000000004,0.0,0.0,1.0
Recomento.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comida excelente e bastante variada.,0.1548333333333333,0.929,0.0255,0.153,0.135,0.81,0.0988333333333333,0.593,0.0095,0.057,1.0
Atendimento da recpcionista da porta ruim.,0.1097142857142857,0.768,0.1361428571428571,0.953,0.0877142857142857,0.614,0.1111428571428571,0.778,0.0,0.0,1.0
Funcionários despreparados.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Uma das vezes em que fui ao restaurante, chegamos após uma caminhada na praia com roupa de ginastica e fomos barrados para entrar e ainda estávamos com bebe de 3 meses no colo. Concluindo: o restaurante é ótimo mas perde por despreparo de seus recepcionistas.",0.076,3.724,0.0769795918367347,3.772,0.0858979591836734,4.209,0.0901224489795918,4.416,0.0314285714285714,1.54,1.0
Detalhe que estava um calor de 42 graus neste dia e o restaurante se localiza proximo a praia.,0.1573684210526315,2.99,0.0922631578947368,1.753,0.1872631578947368,3.558,0.1623684210526315,3.0849999999999995,0.0501578947368421,0.953,0.0
Então fui ao restaurante em frente que deixou minha familia entrar sem frescura.,0.1833571428571428,2.567,0.0419999999999999,0.588,0.2486428571428571,3.481,0.2121428571428571,2.97,0.1623571428571428,2.273,0.0
Favor trocar as recepcionnistas para não perderem mais clientes.,0.1319,1.319,0.1421,1.421,0.141,1.41,0.1286,1.286,0.0289999999999999,0.29,0.0
"Os bombons já foram melhores, mais bem recheados.",0.075,0.75,0.098,0.98,0.092,0.92,0.0883,0.883,0.0,0.0,1.0
Como tudo do grupo Fasano não fiquei decepcionado em nenhum momento.,0.08275,0.993,0.0656666666666666,0.788,0.07525,0.903,0.0723333333333333,0.868,0.00675,0.081,0.0
"Atendimento ótimo, comida maravilhosa e o preço não é astronômico.",0.1178333333333333,1.414,0.1608333333333333,1.93,0.0574166666666666,0.6890000000000001,0.1088333333333333,1.306,0.00475,0.057,1.0
Excelente restaurante para saborear um lamen muito parecido com o do Japão.,0.1679230769230769,2.183,0.0,0.0,0.1876923076923076,2.44,0.1326923076923077,1.725,0.0425384615384615,0.553,1.0
"Lamen com diversas opções de caldos e ingredientes, atendimento simpático e fácil acesso, próximo a Avenida Paulista.",0.0900499999999999,1.801,0.0963,1.926,0.1139999999999999,2.28,0.1127,2.254,0.0378,0.756,1.0
Gosto muito do burguer king pelo aspecto menos fast food...gosto de churrasco e a bebida à vontade...excelente pedida...,0.1557826086956522,3.583,0.0730869565217391,1.681,0.1947826086956521,4.48,0.1492608695652174,3.4330000000000003,0.0240434782608695,0.553,1.0
Comemos o bolinho de feijoada que estava maravilhoso.,0.098,0.882,0.1814444444444444,1.633,0.0984444444444444,0.886,0.126,1.134,0.0,0.0,1.0
Caipirinha de tangerina muito bem feita.,0.2988571428571429,2.092,0.2811428571428571,1.968,0.3398571428571428,2.379,0.3318571428571428,2.323,0.088,0.6160000000000001,1.0
"Camarão na Moranga gostoso, mais poderia vir mais quente e com menos coentro.",0.0227333333333333,0.341,0.0782666666666666,1.174,0.0730666666666666,1.096,0.0548,0.8220000000000001,0.0098,0.147,1.0
A comida é boa e o cardápio varia todos os dias da semana.,0.0262857142857142,0.368,0.0109285714285714,0.153,0.0082142857142857,0.1149999999999999,0.0195,0.273,0.0252142857142857,0.353,1.0
"Mas, se você tem problemas de pressão alta não vá!",0.20075,2.4090000000000003,0.2283333333333333,2.74,0.1891666666666666,2.27,0.2046666666666666,2.456,0.0040833333333333,0.049,0.0
"O cozinheiro parece apreciar muito o sal, que ele utiliza generosamente nos pratos e molhos de salada.",0.1621578947368421,3.081,0.0816842105263157,1.552,0.1545263157894736,2.936,0.1425263157894737,2.708,0.0291052631578947,0.553,0.0
"Evite os pratos com molhos e moquecas, são sempre os mais salgados, lamentavelmente.",0.0605,0.968,0.066875,1.07,0.0695625,1.113,0.065625,1.05,0.0,0.0,0.0
"O lugar poderia ser mas confortável, as mesas  comunitárias são pequenas e apertadas.",0.0159375,0.255,0.0605,0.968,0.0724375,1.159,0.049625,0.794,0.0,0.0,1.0
Não entendo porque o proprietário não expandiu na mesma galeria para trazer mais conforto para os clientes.,0.0277222222222222,0.499,0.0165,0.297,0.0080555555555555,0.145,0.0149444444444444,0.269,0.0130555555555555,0.235,0.0
As moças que atendem são eficientes e quase sempre simpáticas.,0.0453636363636363,0.499,0.0657272727272727,0.723,0.0778181818181818,0.8560000000000001,0.0556363636363636,0.612,0.022,0.242,1.0
Um ambiente lindo com vista incrível da cidade.,0.1978888888888889,1.781,0.0778888888888888,0.701,0.1999999999999999,1.7999999999999998,0.1585555555555555,1.4269999999999998,0.0,0.0,1.0
"A comida é muito boa, com ingredientes de qualidade e combinações bem contemporâneas.",0.2114,3.1710000000000003,0.2037333333333333,3.056,0.2178,3.267,0.2207333333333333,3.311,0.0406666666666666,0.6100000000000001,1.0
O drink beijo de jambu é equilibrado e muito gostoso.,0.1981818181818182,2.18,0.1482727272727272,1.631,0.211,2.321,0.2025454545454545,2.228,0.0502727272727272,0.553,1.0
Só foi um pouco chato achar um Uber para subir até lá.,0.212,2.756,0.0874615384615384,1.137,0.2315384615384615,3.01,0.1866923076923076,2.427,0.0576153846153846,0.749,0.0
Os pratos não são baratos mas é muito compreensível pela qualidade.,0.1558333333333333,1.87,0.0855833333333333,1.027,0.1400833333333333,1.681,0.1425,1.71,0.0460833333333333,0.553,1.0
Atendimento muito bom tb!,0.3072,1.536,0.1906,0.953,0.241,1.205,0.283,1.415,0.1106,0.553,1.0
"Bom, durante um jantar de negócios fomos convidados ao local que realmente se diferencia dos demais da cidade.",0.0874,1.748,0.0717,1.434,0.1069999999999999,2.14,0.08685,1.737,0.0056,0.112,0.0
"Bastante sofisticado, com um ambiente de requinte.",0.2285555555555555,2.057,0.1921111111111111,1.729,0.2033333333333333,1.83,0.208,1.872,0.0,0.0,1.0
"Mas, nessa tentativa de ser tão requintado, escapam alguns detalhes que prejudicam o local.",0.1527647058823529,2.597,0.0743529411764706,1.264,0.1101176470588235,1.872,0.1157058823529411,1.967,0.0229411764705882,0.39,0.0
Ou ao menos prejudicaram a primeira impressão.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"A entrada, com pastas, frios e pães, ficou servida por cerca de uma hora até que os pratos principais ficassem prontos.",0.04668,1.167,0.07944,1.986,0.0981999999999999,2.455,0.08424,2.106,0.03244,0.811,0.0
"Por mais que possa ser uma 'tática' para que os negócios pudessem ser tratados durante esse meio tempo, isso não contribui.",0.0434,1.085,0.03532,0.883,0.05752,1.4380000000000002,0.04996,1.249,0.043,1.075,0.0
"O prato principal estava muito bom, com filé, salmão e os cortes de porcos da região.",0.0794210526315789,1.509,0.0586315789473684,1.114,0.0798947368421052,1.518,0.0837368421052631,1.5910000000000002,0.0364736842105263,0.6930000000000001,1.0
"O atendimento também estava bom, com muitos garçons.",0.0768,0.768,0.0953,0.953,0.0613999999999999,0.614,0.0778,0.778,0.0,0.0,1.0
E a música ambiente bastante agradável.,0.1122857142857143,0.786,0.2148571428571428,1.504,0.1795714285714285,1.257,0.1688571428571428,1.182,0.0,0.0,1.0
Comida excelente!,0.3096666666666666,0.929,0.051,0.153,0.27,0.81,0.1976666666666666,0.593,0.019,0.057,1.0
Ambiente super gostoso!,0.02825,0.113,0.0,0.0,0.019,0.076,0.01575,0.063,0.0,0.0,1.0
"Self service, mas tudo fresquinho e gostoso,só chegue mais cedo pois a casa e lotada!",0.0189473684210526,0.36,0.0127894736842105,0.243,0.0069473684210526,0.132,0.0114736842105263,0.218,0.0042631578947368,0.081,0.0
"Lugar TOP, comida boa, atendimento muito bom!",0.1825,1.825,0.1196,1.196,0.1234,1.234,0.1564,1.564,0.061,0.6100000000000001,1.0
"Como o meu aniversário é o do meu pai são muito próximos, decidimos fazer uma única celebração, visto que não somos mais tão jovens assim.",0.0562857142857142,1.576,0.0262499999999999,0.7349999999999999,0.0358214285714285,1.003,0.0419642857142857,1.1749999999999998,0.0296785714285714,0.8310000000000001,0.0
Escolhemos o CT por ser perto de casa e eu ainda não tinha provado a cozinha do Claude.,0.0665263157894736,1.264,0.0637894736842105,1.212,0.0442105263157894,0.84,0.072578947368421,1.379,0.0430526315789473,0.818,0.0
"Pedimos o tartar, que veio ok, acompanhado de batatas mal cozidas.",0.0409285714285714,0.5730000000000001,0.0757142857142857,1.06,0.0629285714285714,0.881,0.0598571428571428,0.8380000000000001,0.0,0.0,0.0
A cerveja veio quente.,0.0112,0.056,0.3641999999999999,1.821,0.3942,1.971,0.2566,1.283,0.0,0.0,0.0
"Pedimos hambúrguer, não tinha... Não condiz com o nível em que o restaurante pretende se enquadrar.",0.0412631578947368,0.784,0.0504736842105263,0.959,0.0073684210526315,0.14,0.032578947368421,0.619,0.0014210526315789,0.027,0.0
Muito fraco.,0.586,1.758,0.0,0.0,0.5016666666666666,1.505,0.5046666666666667,1.514,0.427,1.281,0.0
Não recomendo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O restaurante é super bonito e bem descontraído, o atendimento é bem atencioso, as refeições e os lanches são super caprichados.",0.1485,3.564,0.1665,3.996,0.1863749999999999,4.473,0.1656666666666666,3.976,0.0014166666666666,0.034,1.0
"O restaurante é muito simples, mas a carne de sol oferecida é espetacular.",0.118,1.7700000000000002,0.1142666666666666,1.714,0.1391999999999999,2.088,0.1305333333333333,1.958,0.0536,0.804,1.0
Os acompanhamentos são maravilhosos.,0.0378,0.189,0.0154,0.077,0.0406,0.203,0.0312,0.156,0.0,0.0,1.0
"Vale a pena conferir ..,",0.276,1.656,0.2693333333333333,1.616,0.0,0.0,0.1816666666666666,1.09,0.0,0.0,0.0
"É um dos melhores lugares no Rio de Janeiro, fica sempre a dúvida, é bar ou restaurante.",0.1085999999999999,2.172,0.04865,0.973,0.1427999999999999,2.856,0.1012,2.024,0.0035499999999999,0.071,1.0
"Indico pedir a carne assada com gnocchi a quatro queijos, vale a pena, muito bom.",0.0864444444444444,1.556,0.0542222222222222,0.976,0.0328333333333333,0.591,0.0680555555555555,1.225,0.0307222222222222,0.553,1.0
"O melhor lugar em Aracaju para se comer frutos do mar, com certeza !",0.0430666666666666,0.646,0.0837333333333333,1.256,0.009,0.135,0.0425333333333333,0.638,0.0082666666666666,0.124,0.0
Todos os pratos são muito bem elaborados e saborosos com um toque de requinte !,0.2731333333333333,4.097,0.1989333333333333,2.984,0.2448666666666666,3.673,0.2552,3.828,0.0488666666666666,0.7330000000000001,1.0
Fui com a minha familia nesse excelente restaurante.,0.0784444444444444,0.706,0.0,0.0,0.0954444444444444,0.859,0.058,0.522,0.0,0.0,1.0
Ótimo ambiente e atendimento.,0.1536,0.768,0.1906,0.953,0.1227999999999999,0.614,0.1556,0.778,0.0,0.0,1.0
"Pedimos 3 carnes, o gran chorizo, o bife pampeano e o ojo del bife ancho!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Como acompanhamento pedimos o arroz biro biro.,0.093125,0.745,0.001875,0.015,0.12225,0.978,0.09775,0.782,0.076125,0.609,0.0
O grande sucesso foi o gran chorizo!,0.200375,1.603,0.235875,1.887,0.21875,1.75,0.2183749999999999,1.747,0.0,0.0,1.0
Excelente!,0.353,0.706,0.0,0.0,0.3905,0.781,0.248,0.496,0.0,0.0,0.0
Foi tudo muito gostoso!,0.2256,1.128,0.0348,0.174,0.1446,0.723,0.1664,0.8320000000000001,0.1268,0.634,1.0
Com certeza retornaremos!,0.0,0.0,0.19825,0.793,0.0,0.0,0.066,0.264,0.0,0.0,0.0
"Gostei muito do lugar, principalmente pelas sombras das árvores que amenizam o clima quente de porto velho.",0.1074210526315789,2.041,0.1422631578947368,2.703,0.1583684210526315,3.009,0.1464736842105263,2.7830000000000004,0.0327368421052631,0.6220000000000001,1.0
Cerveja bem gelada,0.5493333333333333,1.648,0.576,1.728,0.618,1.854,0.6846666666666666,2.054,0.311,0.933,1.0
"Bons sanduíches mas nada diferentes do trivial, nas ultimas visitas achei a maionese da casa muito oleosa e sem tempero.",0.2081818181818181,4.579999999999999,0.0102727272727272,0.226,0.1426818181818182,3.139,0.1708636363636363,3.759,0.1625909090909091,3.577,1.0
Restaurante muito bom.,0.192,0.768,0.0,0.0,0.1672499999999999,0.6689999999999999,0.16575,0.663,0.13825,0.553,1.0
"Ambiente aberto e bem arborizado, sendo muito agradável.",0.3841,3.841,0.1606,1.606,0.3578,3.578,0.3699,3.699,0.2075,2.075,1.0
"Comida de qualidade muito boa, drinks bacanas.",0.269,2.4210000000000003,0.2306666666666666,2.076,0.2607777777777778,2.347,0.2697777777777778,2.428,0.0677777777777777,0.6100000000000001,1.0
"Preço elevado, mas vale a pena visitar e desfrutar da vista.",0.1219230769230769,1.585,0.1259230769230769,1.637,0.0553076923076923,0.719,0.101,1.3130000000000002,0.0,0.0,1.0
"adoro os petiscos do bar do Alves,  mais os garçons são ruins,  o pedido demora muito.",0.0455714285714285,0.957,0.0036666666666666,0.077,0.0378095238095238,0.794,0.0377619047619047,0.793,0.0263333333333333,0.553,1.0
"a comida é  saborosa,  o pastel tem uma massa muito boa,  tudo tem boa qualidade.",0.1826666666666666,3.836,0.124047619047619,2.6049999999999995,0.144095238095238,3.026,0.1555238095238095,3.266,0.034095238095238,0.716,1.0
é  fácil para estacionar e o restaurante é  bem ventilado.,0.0576923076923076,0.75,0.0753846153846153,0.98,0.0767692307692307,0.998,0.0699230769230769,0.909,0.0,0.0,1.0
o banheiro é  limpo e as cadeiras são confortáveis.,0.0171818181818181,0.189,0.007,0.077,0.0184545454545454,0.203,0.0141818181818181,0.156,0.0,0.0,1.0
"Apesar de gostoso, bom ambiente e funcionários educados, não vale o preço que cobra!",0.045,0.765,0.0733529411764705,1.247,0.0538823529411764,0.916,0.0574117647058823,0.976,0.0,0.0,1.0
Um prato sai por volta de 140 reais e não vem bem servido!,0.1466428571428571,2.053,0.1394999999999999,1.953,0.1964285714285714,2.75,0.1624285714285714,2.274,0.0047142857142857,0.066,0.0
"Lugar lotado , fila de espera, mas anda rápido.",0.1244545454545454,1.3689999999999998,0.0966363636363636,1.063,0.1535454545454545,1.689,0.1249090909090909,1.374,0.0,0.0,1.0
"Bom atendimento, cardápio gigantesco.",0.128,0.768,0.1588333333333333,0.953,0.1023333333333333,0.614,0.1296666666666666,0.778,0.0,0.0,1.0
"Comi um prato de peixe, era gostoso, nada excepcional.",0.2590833333333333,3.109,0.1119166666666666,1.343,0.2192499999999999,2.631,0.21575,2.589,0.10925,1.3110000000000002,1.0
"Eu particularmente prefiro locais menores e mais personalizados,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
É um restaurante que mantêm o padrão da rede.,0.1012999999999999,1.013,0.0341,0.3409999999999999,0.1094,1.094,0.0787,0.787,0.0227,0.227,0.0
"Temos a vantagem de evitar surpresas e a mesma desvantagem.. Não encontraremos um sabor ""especial""",0.21,3.78,0.1716111111111111,3.089,0.1798888888888888,3.238,0.1986666666666666,3.576,0.0441111111111111,0.7939999999999999,0.0
"A comida é simples e boa, o preço é bom.",0.046,0.552,0.08125,0.975,0.0485,0.5820000000000001,0.0484166666666666,0.581,0.0256666666666666,0.308,1.0
"O ambiente é bem simples, nada sofisticado e o atendimento foi razoável.",0.2634285714285714,3.688,0.2390714285714285,3.347,0.1989285714285714,2.785,0.2502857142857143,3.504,0.0976428571428571,1.367,1.0
Vale o valor pago!,0.153,0.765,0.1434,0.717,0.0,0.0,0.0988,0.494,0.0,0.0,1.0
"Fomos a esta casa depois de muitas vezes ir e voltar ao Uniko, na Rua da Quitanda, Centro do Rio, sendo esta La Terrazza um ""anexo distante"" da primeira.",0.1046571428571428,3.663,0.0725428571428571,2.539,0.1054,3.689,0.0964571428571428,3.3759999999999994,0.0353999999999999,1.239,0.0
"Cardápio bem variado, com opções de comida japonesa tanto tradicional como algumas opções gourmet, além de chapas.",0.1396,2.792,0.202,4.04,0.1762999999999999,3.526,0.17075,3.415,0.00285,0.057,1.0
Atendimento ágil.,0.4983333333333333,1.495,0.6393333333333333,1.918,0.4506666666666666,1.352,0.5293333333333333,1.588,0.0,0.0,1.0
Preços médios para alto.,0.0646,0.323,0.0628,0.314,0.0124,0.062,0.0416,0.208,0.015,0.075,1.0
